title,property_size,bedrooms,bathrooms,furnishing,region,region_name,region_parent_name,is_boost,price
5bdrm Duplex in Agungi for sale,250,5,5,unfurnished,"Lekki, Agungi",Agungi,Lekki,enterprise,"₦ 250,000,000"
Furnished 5bdrm Duplex in Osapa london for sale,450,5,5,furnished,"Lekki, Osapa london",Osapa london,Lekki,enterprise,"₦ 430,000,000"
5bdrm Duplex in Banana Island for sale,250,5,5,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 1,700,000,000"
4bdrm Duplex in Ologolo for sale,290,4,4,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,enterprise,"₦ 250,000,000"
"4bdrm Duplex in Alpha Beach Road, Chevron for sale",220,4,4,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 190,000,000"
"4bdrm Bungalow in Promiseland Elebu, Akala Express for sale",500,4,5,semi-furnished,"Ibadan, Akala Express",Akala Express,Ibadan,enterprise,"₦ 80,000,000"
3bdrm Bungalow in Suleja. Madalla for sale,1500,3,3,semi-furnished,"Niger State, Suleja",Suleja,Niger State,basic,"₦ 26,000,000"
"5bdrm Penthouse in Kolapo Ishola Gra, Akobo for sale",350,5,6,semi-furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 370,000,000"
4bdrm Duplex in Lekki Expressway for sale,250,4,4,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,enterprise,"₦ 250,000,000"
Furnished 5bdrm Duplex in Katampe Extension for sale,500,5,5,furnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,enterprise,"₦ 550,000,000"
"4bdrm Duplex in Oba Avenue, Lekki, Ikota for sale",278,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 180,000,000"
Furnished 4bdrm Duplex in Hrc Behind Vgc for sale,289,4,4,furnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,diamond,"₦ 280,000,000"
6bdrm Duplex in Lekki Phase 1 for sale,500,6,6,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,300,000,000"
"3bdrm Bungalow in Diamond Estate,  for sale",500,3,3,semi-furnished,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Egbe/Idimu,diamond,"₦ 82,000,000"
"4bdrm Bungalow in Diamond Estate, Isheri / Egbe Idimu for sale",400,4,4,semi-furnished,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Egbe/Idimu,diamond,"₦ 120,000,000"
4bdrm Block of Flats in Fatolu Ipaja for sale,650,4,3,semi-furnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,diamond,"₦ 135,000,000"
4bdrm Duplex in Ikeja for sale,400,4,4,unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,"₦ 350,000,000"
4bdrm Duplex in Ojodu Berger for sale,600,4,4,unfurnished,"Ojodu, Berger",Berger,Ojodu,diamond,"₦ 350,000,000"
"4bdrm Duplex in Omole Phase1, Ikeja for sale",330,4,4,unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,"₦ 400,000,000"
"Furnished 4bdrm Duplex in Kay  Farm Estate,, Ifako-Ogba for sale",400,4,5,furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,diamond,"₦ 260,000,000"
"4bdrm Duplex in Ochid, Lekki for sale",480,4,4,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,diamond,"₦ 200,000,000"
5bdrm Duplex in Lekki for sale,350,5,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 430,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,250,2,2,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 300,000,000"
5bdrm Duplex in Maitama for sale,300,5,5,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 1,300,000,000"
Furnished 12bdrm Apartment in Orita Challenge for sale,700,12,14,furnished,"Oyo State, Ibadan",Ibadan,Oyo State,diamond,"₦ 210,000,000"
Furnished 2bdrm Apartment in Nicon Town for sale,210,2,2,furnished,"Lekki, Nicon Town",Nicon Town,Lekki,diamond,"₦ 220,000,000"
6bdrm Block of Flats in Silver Estate Idimu for sale,650,6,3,semi-furnished,"Egbe/Idimu, Idimu",Idimu,Egbe/Idimu,diamond,"₦ 180,000,000"
"8bdrm Block of Flats in Peace Estate, Baruwa for sale",600,8,8,unfurnished,"Ipaja, Baruwa",Baruwa,Ipaja,diamond,"₦ 165,000,000"
4bdrm Duplex in Ikota for sale,600,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 290,000,000"
3bdrm Bungalow in Benin City for sale,450,3,3,unfurnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 100,000,000"
4bdrm Maisonette in Lekki Phase 1 for sale,250,4,4,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 500,000,000"
4bdrm Duplex in Off Banana Road for sale,350,4,4,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,diamond,"₦ 1,400,000,000"
5bdrm Duplex in Idado for sale,600,5,5,semi-furnished,"Lekki, Idado",Idado,Lekki,diamond,"₦ 310,000,000"
5bdrm Duplex in Asokoro for sale,1600,5,5,semi-furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 4,500,000,000"
"Furnished 3bdrm Apartment in Oribanwa, Awoyaya for sale",650,3,3,furnished,"Ibeju, Awoyaya",Awoyaya,Ibeju,diamond,"₦ 100,000,000"
"3bdrm Apartment in Chois Garden Estate, Abijo for sale",200,3,3,semi-furnished,"Ibeju, Abijo",Abijo,Ibeju,diamond,"₦ 58,000,000"
4bdrm Duplex in Oko Oba Agege Lagos for sale,450,4,5,unfurnished,"Agege, Oko-Oba",Oko-Oba,Agege,enterprise,"₦ 260,000,000"
4bdrm Duplex in Gbagada Lagos for sale,150,4,5,semi-furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,enterprise,"₦ 350,000,000"
4bdrm Duplex in Ogudu Gra for sale,400,4,6,unfurnished,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,enterprise,"₦ 550,000,000"
Furnished 3bdrm Duplex in Gbagada Lagos for sale,150,3,4,furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,enterprise,"₦ 210,000,000"
3bdrm Apartment in Ipaja for sale,350,3,3,unfurnished,"Lagos State, Ipaja",Ipaja,Lagos State,enterprise,"₦ 65,000,000"
2bdrm Block of Flats in Dakibiyu for sale,750,2,3,semi-furnished,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja (FCT),diamond,"₦ 55,000,000"
4bdrm Duplex in Lugbe for sale,750,4,5,semi-furnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,diamond,"₦ 120,000,000"
"3bdrm Bungalow in Lugbe, FHA for sale",900,3,4,unfurnished,"Lugbe District, FHA",FHA,Lugbe District,diamond,"₦ 120,000,000"
"4bdrm Duplex in Estate, Rukpokwu for sale",450,4,4,unfurnished,"Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,diamond,"₦ 165,000,000"
"4bdrm Duplex in Ada George Port, Obio-Akpor for sale",450,4,4,unfurnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,diamond,"₦ 280,000,000"
"Furnished 3bdrm Apartment in Golf Estate, Okuru for sale",300,3,3,furnished,"Port-Harcourt, Okuru",Okuru,Port-Harcourt,diamond,"₦ 115,000,000"
"3bdrm Bungalow in Goldmind Estate, FHA for sale",750,3,3,unfurnished,"Lugbe District, FHA",FHA,Lugbe District,diamond,"₦ 35,000,000"
15bdrm Block of Flats in Ago for sale,742,15,15,semi-furnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 200,000,000"
4bdrm Duplex in Maitama for sale,500,4,4,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 1,600,000,000"
4bdrm Duplex in Utako for sale,300,4,4,unfurnished,"Abuja (FCT), Utako",Utako,Abuja (FCT),enterprise,"₦ 710,000,000"
"Furnished 5bdrm Duplex in Self Compound, Maitama for sale",1500,5,5,furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 1,800,000,000"
Furnished 4bdrm Duplex in Governor Road Ikotun for sale,800,4,5,furnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Ikotun/Igando,diamond,"₦ 120,000,000"
"Furnished 3bdrm Block of Flats in Estate, Life Camp for sale",550,3,3,furnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,enterprise,"₦ 135,000,000"
"9bdrm Mansion in Estate, Guzape District for sale",1100,9,8,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 1,000,000,000"
1bdrm Block of Flats in Katampe (Main) for sale,300,1,1,semi-furnished,"Katampe, Katampe (Main)",Katampe (Main),Katampe,enterprise,"₦ 120,000,000"
7bdrm Block of Flats in Ayobo for sale,600,7,7,semi-furnished,"Ipaja, Ayobo",Ayobo,Ipaja,diamond,"₦ 68,000,000"
"6bdrm Duplex in Peace Estate, Baruwa for sale",600,6,6,unfurnished,"Ipaja, Baruwa",Baruwa,Ipaja,diamond,"₦ 170,000,000"
"5bdrm Duplex in Harris Drive, VGC / Ajah for sale",100,5,5,unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,enterprise,"₦ 450,000,000"
"4bdrm Duplex in Pinnock Beach, Lekki Phase 1 for sale",100,4,4,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 850,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,100,3,3,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 450,000,000"
4bdrm Duplex in Ikate for sale,100,4,4,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 320,000,000"
5bdrm Duplex in Ikota for sale,100,5,5,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 450,000,000"
4bdrm Duplex in Chevron for sale,100,4,4,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 190,000,000"
"4bdrm Duplex in In A Gated Estate, Ado / Ajah for sale",250,4,4,unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,diamond,"₦ 185,000,000"
"5bdrm Duplex in Ajah Blenco In A, Sangotedo for sale",300,5,5,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,diamond,"₦ 180,000,000"
4bdrm Apartment in Lekki Phase 1 for sale,500,4,4,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 400,000,000"
5bdrm Duplex in Lekki Expressway for sale,500,5,5,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,diamond,"₦ 240,000,000"
5bdrm Duplex in Ikota for sale,500,5,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 420,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,500,3,3,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 340,000,000"
4bdrm Duplex in GRA Phase 2 Shangisha for sale,500,4,4,semi-furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,diamond,"₦ 520,000,000"
5bdrm Duplex in Chevron for sale,500,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 500,000,000"
4bdrm Duplex in Fagba for sale,500,4,4,semi-furnished,"Agege, Fagba",Fagba,Agege,diamond,"₦ 240,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,500,3,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 350,000,000"
5bdrm Duplex in Adeniyi Jones for sale,500,5,5,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,diamond,"₦ 600,000,000"
5bdrm Duplex in Omole Phase 1 for sale,500,5,5,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,diamond,"₦ 700,000,000"
2bdrm Maisonette in Ikate for sale,500,2,2,unfurnished,"Lekki, Ikate",Ikate,Lekki,diamond,"₦ 250,000,000"
"Furnished 5bdrm Duplex in Dss Quarters Estate, Idishin for sale",450,5,5,furnished,"Ibadan, Idishin",Idishin,Ibadan,enterprise,"₦ 170,000,000"
"Furnished 5bdrm Duplex in Ire Akari, Akala Express for sale",400,5,5,furnished,"Ibadan, Akala Express",Akala Express,Ibadan,enterprise,"₦ 140,000,000"
"4bdrm Duplex in Airforce, Bashorun, Akobo for sale",400,4,4,semi-furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 250,000,000"
6bdrm Duplex in Guzape District for sale,950,6,7,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 2,000,000,000"
"4bdrm Duplex in Estate, Oko-Oba for sale",300,4,4,semi-furnished,"Agege, Oko-Oba",Oko-Oba,Agege,enterprise,"₦ 380,000,000"
"4bdrm Duplex in Secured Estate, Aguda / Ogba for sale",300,4,4,semi-furnished,"Ogba, Aguda / Ogba",Aguda / Ogba,Ogba,enterprise,"₦ 450,000,000"
"4bdrm Duplex in Secured Estate, Opebi for sale",350,4,4,semi-furnished,"Ikeja, Opebi",Opebi,Ikeja,enterprise,"₦ 550,000,000"
4bdrm Duplex in Guzape District for sale,1000,4,5,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 300,000,000"
"5bdrm Duplex in Custom Gate, Oluyole Estate for sale",383,5,5,semi-furnished,"Ibadan, Oluyole Estate",Oluyole Estate,Ibadan,diamond,"₦ 165,000,000"
5bdrm Duplex in Ikoyi Lagos for sale,500,5,5,semi-furnished,"Lagos State, Ikoyi",Ikoyi,Lagos State,enterprise,"₦ 1,500,000,000"
"6bdrm Duplex in Efab Metropolis, Gwarinpa for sale",900,6,6,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 550,000,000"
Furnished 4bdrm Duplex in Private Estate Ajah for sale,800,4,4,furnished,"Lagos State, Ajah",Ajah,Lagos State,diamond,"₦ 130,000,000"
Furnished 4bdrm Duplex in Private Estate Ikota for sale,600,4,4,furnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 220,000,000"
Furnished 2bdrm Block of Flats in Lekki Phases One for sale,700,2,2,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 230,000,000"
3bdrm Apartment in Lekki Phase1 for sale,620,3,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 250,000,000"
2bdrm Apartment in Ologolo for sale,500,2,2,semi-furnished,"Lekki, Ologolo",Ologolo,Lekki,enterprise,"₦ 90,000,000"
"Furnished 4bdrm Duplex in Orchids Roads Lekki, Chevron for sale",600,4,4,furnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 250,000,000"
3bdrm Block of Flats in Idu Industrial for sale,400,3,3,semi-furnished,"Abuja (FCT), Idu Industrial",Idu Industrial,Abuja (FCT),diamond,"₦ 80,000,000"
5bdrm Duplex in Omole for sale,450,5,6,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,enterprise,"₦ 750,000,000"
5bdrm Duplex in Mabushi for sale,250,5,5,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 200,000,000"
5bdrm Duplex in Mabushi for sale,500,5,6,semi-furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 650,000,000"
6bdrm Duplex in Katampe Extension for sale,800,6,7,semi-furnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,diamond,"₦ 1,600,000,000"
3bdrm Duplex in Kubwa for sale,200,3,4,semi-furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),diamond,"₦ 95,000,000"
4bdrm Duplex in Jahi for sale,250,4,5,unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),diamond,"₦ 300,000,000"
4bdrm Duplex in Life Camp for sale,250,4,5,unfurnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,diamond,"₦ 200,000,000"
5bdrm Duplex in Katampe (Main) for sale,400,5,6,unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Katampe,diamond,"₦ 550,000,000"
7bdrm Duplex in Asokoro for sale,320,7,9,unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 1,400,000,000"
2bdrm Duplex in Ushafa for sale,200,2,2,unfurnished,"Bwari, Ushafa",Ushafa,Bwari,diamond,"₦ 60,000,000"
"5bdrm Duplex in A Well Secured, Ikota for sale",400,5,6,unfurnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 380,000,000"
"2bdrm Apartment in A Well Secured, Lekki Phase 1 for sale",350,2,3,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 330,000,000"
4bdrm Duplex in Mabushi for sale,300,4,5,semi-furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 500,000,000"
4bdrm Maisonette in Mabushi for sale,200,4,5,semi-furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 250,000,000"
4bdrm Duplex in Dawaki for sale,250,4,5,unfurnished,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,diamond,"₦ 300,000,000"
4bdrm Duplex in Jabi for sale,25,4,4,semi-furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),diamond,"₦ 350,000,000"
"2bdrm Block of Flats in Tose, Moniya Ibadan for sale",300,2,3,unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,diamond,"₦ 11,000,000"
5bdrm Duplex in Lekki for sale,325,5,6,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 230,000,000"
4bdrm Duplex in Cchevron Drive for sale,200,4,4,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 340,000,000"
4bdrm Duplex in Lokogoma for sale,700,4,4,unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),diamond,"₦ 280,000,000"
4bdrm Duplex in Ikota Lekki Eti-Osa for sale,600,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 220,000,000"
4bdrm Duplex in Ologolo Lekki for sale,600,4,4,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,diamond,"₦ 180,000,000"
Furnished 3bdrm Apartment in Jahi for sale,1000,3,3,furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 1,900,000,000"
3bdrm Bungalow in Galadimawa for sale,600,3,4,semi-furnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),enterprise,"₦ 320,000,000"
Furnished 4bdrm Duplex in Katampe Extension for sale,900,4,5,furnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,enterprise,"₦ 470,000,000"
4bdrm Duplex in Ikota for sale,250,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 90,000,000"
4bdrm Duplex in Ogombo for sale,1000,4,4,unfurnished,"Ajah, Ogombo",Ogombo,Ajah,enterprise,"₦ 135,000,000"
"4bdrm Duplex in Orchid, Chevron for sale",230,4,4,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 210,000,000"
4bdrm Duplex in Sangotedo for sale,250,4,4,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,enterprise,"₦ 280,000,000"
"4bdrm Duplex in Orchid, Chevron for sale",300,4,4,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 200,000,000"
3bdrm Duplex in Ikota for sale,300,3,3,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 90,000,000"
"3bdrm Duplex in Chief Lateef Oyelade, Oluyole Estate for sale",350,3,4,semi-furnished,"Ibadan, Oluyole Estate",Oluyole Estate,Ibadan,enterprise,"₦ 175,000,000"
"Furnished 4bdrm Bungalow in Ekerin., Ologuneru for sale",500,4,5,furnished,"Ibadan, Ologuneru",Ologuneru,Ibadan,enterprise,"₦ 60,000,000"
Furnished 6bdrm Duplex in Maitama for sale,750,6,6,furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),diamond,"₦ 3,700,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,402,5,5,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 900,000,000"
Furnished 5bdrm Duplex in Banana Island for sale,88,5,5,furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,diamond,"₦ 4,000,000,000"
"4bdrm Bungalow in Model City Estate, Ojoo for sale",500,4,5,unfurnished,"Ibadan, Ojoo",Ojoo,Ibadan,enterprise,"₦ 15,000,000"
"5bdrm Duplex in Lekki Toll Gate, Chevron for sale",350,5,5,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 420,000,000"
"Furnished 15bdrm Block of Flats in Ayobo, Ipaja for sale",648,15,15,furnished,"Lagos State, Ipaja",Ipaja,Lagos State,diamond,"₦ 130,000,000"
4bdrm Duplex in Sangotedo for sale,400,4,4,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,diamond,"₦ 150,000,000"
5bdrm Duplex in Lekki Phase 1 Lagos for sale,289,5,5,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 1,800,000,000"
5bdrm Duplex in Chevron Toll Gate for sale,278,5,5,unfurnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 456,000,000"
5bdrm Duplex in Osapa London for sale,298,5,5,unfurnished,"Lekki, Osapa london",Osapa london,Lekki,diamond,"₦ 980,000,000"
5bdrm House in Ado / Ajah for sale,500,5,5,unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,enterprise,"₦ 270,000,000"
6bdrm Bungalow in Omi Adio for sale,300,6,1,unfurnished,"Ibadan, Omi Adio",Omi Adio,Ibadan,enterprise,"₦ 8,000,000"
2bdrm Bungalow in Apata for sale,209,2,2,unfurnished,"Ibadan, Apata",Apata,Ibadan,enterprise,"₦ 35,000,000"
"5bdrm Duplex in Anthony Maryland, Ikeja for sale",500,5,5,unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,"₦ 550,000,000"
"3bdrm Block of Flats in Abaranje, Ikotun / Ikotun/Igando for sale",635,3,3,unfurnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Ikotun/Igando,diamond,"₦ 75,000,000"
6bdrm Bungalow in New London Estate for sale,620,6,6,unfurnished,"Ipaja, Baruwa",Baruwa,Ipaja,diamond,"₦ 65,000,000"
5bdrm Duplex in Chevron for sale,350,5,6,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 500,000,000"
5bdrm Duplex in Ire Akari Estate for sale,550,5,5,semi-furnished,"Oyo State, Ibadan",Ibadan,Oyo State,diamond,"₦ 150,000,000"
"Furnished 4bdrm Duplex in Akote Estate, Akala Express for sale",500,4,4,furnished,"Ibadan, Akala Express",Akala Express,Ibadan,diamond,"₦ 115,000,000"
"Furnished 3bdrm House in Idi Ope Estate Off, Oyo for sale",600,3,3,furnished,"Oyo State, Oyo",Oyo,Oyo State,diamond,"₦ 90,000,000"
Furnished 4bdrm Duplex in Main Jericho for sale,450,4,4,furnished,"Ibadan, Jericho",Jericho,Ibadan,diamond,"₦ 250,000,000"
Furnished 5bdrm Duplex in Lekki Phase 1 for sale,600,5,5,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 2,000,000,000"
5bdrm Duplex in Chevron for sale,700,5,5,unfurnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 900,000,000"
5bdrm Duplex in Ajah for sale,350,5,5,unfurnished,"Lagos State, Ajah",Ajah,Lagos State,diamond,"₦ 430,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,300,3,3,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 350,000,000"
3bdrm Block of Flats in Ayobo for sale,600,3,3,unfurnished,"Ipaja, Ayobo",Ayobo,Ipaja,diamond,"₦ 50,000,000"
4bdrm Duplex in Festac for sale,600,4,4,unfurnished,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,enterprise,"₦ 250,000,000"
20bdrm House in Wuse 2 for sale,3000,20,20,unfurnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),enterprise,"₦ 3,200,000,000"
4bdrm Duplex in Omole Phase 2 Lagos for sale,350,4,4,semi-furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,diamond,"₦ 550,000,000"
12bdrm Block of Flats in Benin City for sale,900,12,8,unfurnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 42,000,000"
4bdrm Block of Flats in Raymond Opara for sale,350,4,5,semi-furnished,"Isolo, Okota",Okota,Isolo,diamond,"₦ 250,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,200,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 300,000,000"
3bdrm Block of Flats in Abijo for sale,200,3,3,semi-furnished,"Ibeju, Abijo",Abijo,Ibeju,diamond,"₦ 50,000,000"
"4bdrm Duplex in Ugbor, Benin City for sale",600,4,5,unfurnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 200,000,000"
5bdrm Duplex in Osapa london for sale,700,5,6,unfurnished,"Lekki, Osapa london",Osapa london,Lekki,enterprise,"₦ 1,550,000,000"
4bdrm Duplex in Ologolo Lekki Lagos for sale,280,4,5,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,enterprise,"₦ 210,000,000"
3bdrm Duplex in Ajah Lekki Lagos for sale,450,3,3,unfurnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,"₦ 90,000,000"
4bdrm Apartment in Highbrow Ikoyi Axis for sale,450,4,4,unfurnished,"Lagos State, Ikoyi",Ikoyi,Lagos State,enterprise,"₦ 780,000,000"
3bdrm Apartment in Surulere Lagos for sale,450,3,3,unfurnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,"₦ 120,000,000"
4bdrm Duplex in Magodo Phase 2 Lagos for sale,450,4,5,semi-furnished,"Lagos State, Magodo",Magodo,Lagos State,enterprise,"₦ 350,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,150,3,4,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 450,000,000"
4bdrm Duplex in Magodo Phase 1 Lagos for sale,450,4,5,unfurnished,"Lagos State, Magodo",Magodo,Lagos State,enterprise,"₦ 480,000,000"
"3bdrm Bungalow in Kubwa, Abuja for sale",750,3,4,semi-furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),enterprise,"₦ 85,000,000"
5bdrm Duplex in Apo Resettlement for sale,750,5,5,semi-furnished,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,diamond,"₦ 155,000,000"
4bdrm Duplex in Lugbe District. for sale,750,4,5,semi-furnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,diamond,"₦ 300,000,000"
